Commodity,Year,Attribute,Value
Grains: Per capita availability adjusted for loss,1976,Per capita availability adjusted for loss-G/day,123.8936197
Grains: Per capita availability adjusted for loss,1977,Per capita availability adjusted for loss-G/day,120.290271
Grains: Per capita availability adjusted for loss,1978,Per capita availability adjusted for loss-G/day,123.0222482
Grains: Per capita availability adjusted for loss,1979,Per capita availability adjusted for loss-G/day,124.2562137
Grains: Per capita availability adjusted for loss,1980,Per capita availability adjusted for loss-G/day,125.9358149
Grains: Per capita availability adjusted for loss,1981,Per capita availability adjusted for loss-G/day,125.9879869
Grains: Per capita availability adjusted for loss,1982,Per capita availability adjusted for loss-G/day,125.7996585
Grains: Per capita availability adjusted for loss,1983,Per capita availability adjusted for loss-G/day,126.3476832
Grains: Per capita availability adjusted for loss,1984,Per capita availability adjusted for loss-G/day,129.0786138
Grains: Per capita availability adjusted for loss,1985,Per capita availability adjusted for loss-G/day,136.9664098
Grains: Per capita availability adjusted for loss,1986,Per capita availability adjusted for loss-G/day,141.0033629
Grains: Per capita availability adjusted for loss,1987,Per capita availability adjusted for loss-G/day,147.4704671
Grains: Per capita availability adjusted for loss,1988,Per capita availability adjusted for loss-G/day,151.0508474
Grains: Per capita availability adjusted for loss,1989,Per capita availability adjusted for loss-G/day,149.638146
Grains: Per capita availability adjusted for loss,1990,Per capita availability adjusted for loss-G/day,155.2033847
Grains: Per capita availability adjusted for loss,1991,Per capita availability adjusted for loss-G/day,155.8690692
Grains: Per capita availability adjusted for loss,1992,Per capita availability adjusted for loss-G/day,158.1092061
Grains: Per capita availability adjusted for loss,1993,Per capita availability adjusted for loss-G/day,162.7030055
Grains: Per capita availability adjusted for loss,1994,Per capita availability adjusted for loss-G/day,163.9696538
Grains: Per capita availability adjusted for loss,1995,Per capita availability adjusted for loss-G/day,162.5866555
Grains: Per capita availability adjusted for loss,1996,Per capita availability adjusted for loss-G/day,168.90433
Grains: Per capita availability adjusted for loss,1997,Per capita availability adjusted for loss-G/day,169.1960331
Grains: Per capita availability adjusted for loss,1998,Per capita availability adjusted for loss-G/day,167.0953634
Grains: Per capita availability adjusted for loss,1999,Per capita availability adjusted for loss-G/day,168.4172525
Grains: Per capita availability adjusted for loss,2000,Per capita availability adjusted for loss-G/day,171.1643853
Grains: Per capita availability adjusted for loss,2001,Per capita availability adjusted for loss-G/day,167.3972986
Grains: Per capita availability adjusted for loss,2002,Per capita availability adjusted for loss-G/day,164.0586994
Grains: Per capita availability adjusted for loss,2003,Per capita availability adjusted for loss-G/day,164.8721343
Grains: Per capita availability adjusted for loss,2004,Per capita availability adjusted for loss-G/day,163.4518107
Grains: Per capita availability adjusted for loss,2005,Per capita availability adjusted for loss-G/day,163.6394603
Grains: Per capita availability adjusted for loss,2006,Per capita availability adjusted for loss-G/day,166.0638582
Grains: Per capita availability adjusted for loss,2007,Per capita availability adjusted for loss-G/day,168.684037
Grains: Per capita availability adjusted for loss,2008,Per capita availability adjusted for loss-G/day,167.8575459
Grains: Per capita availability adjusted for loss,2009,Per capita availability adjusted for loss-G/day,166.1051873
Grains: Per capita availability adjusted for loss,2010,Per capita availability adjusted for loss-G/day,166.3355516
Grains: Per capita availability adjusted for loss,2011,Per capita availability adjusted for loss-G/day,150.2827322
Grains: Per capita availability adjusted for loss,2012,Per capita availability adjusted for loss-G/day,151.644485
Grains: Per capita availability adjusted for loss,2013,Per capita availability adjusted for loss-G/day,152.1971041
Grains: Per capita availability adjusted for loss,2014,Per capita availability adjusted for loss-G/day,152.0761893
Grains: Per capita availability adjusted for loss,2015,Per capita availability adjusted for loss-G/day,150.924485
Grains: Per capita availability adjusted for loss,2016,Per capita availability adjusted for loss-G/day,149.6964716
Grains: Per capita availability adjusted for loss,2017,Per capita availability adjusted for loss-G/day,150.1975954
Grains: Per capita availability adjusted for loss,2018,Per capita availability adjusted for loss-G/day,150.7093702
Grains: Per capita availability adjusted for loss,2019,Per capita availability adjusted for loss-G/day,151.4873506
Grains: Per capita availability adjusted for loss,2020,Per capita availability adjusted for loss-G/day,151.3809457
Grains: Per capita availability adjusted for loss,2021,Per capita availability adjusted for loss-G/day,147.8862384
Grains: Per capita availability adjusted for loss,2022,Per capita availability adjusted for loss-G/day,151.384736
Grains: Per capita availability adjusted for loss,1970,Calories available daily-Number,409.8024367
Grains: Per capita availability adjusted for loss,1971,Calories available daily-Number,403.7338007
Grains: Per capita availability adjusted for loss,1972,Calories available daily-Number,399.0350742
Grains: Per capita availability adjusted for loss,1973,Calories available daily-Number,410.7921482
Grains: Per capita availability adjusted for loss,1974,Calories available daily-Number,406.3978682
Grains: Per capita availability adjusted for loss,1975,Calories available daily-Number,415.6167189
Grains: Per capita availability adjusted for loss,1976,Calories available daily-Number,429.8224138
Grains: Per capita availability adjusted for loss,1977,Calories available daily-Number,417.3960228
Grains: Per capita availability adjusted for loss,1978,Calories available daily-Number,427.0271057
Grains: Per capita availability adjusted for loss,1979,Calories available daily-Number,431.2807571
Grains: Per capita availability adjusted for loss,1980,Calories available daily-Number,437.1015859
Grains: Per capita availability adjusted for loss,1981,Calories available daily-Number,437.2056066
Grains: Per capita availability adjusted for loss,1982,Calories available daily-Number,436.2932257
Grains: Per capita availability adjusted for loss,1983,Calories available daily-Number,438.0244956
Grains: Per capita availability adjusted for loss,1984,Calories available daily-Number,447.7587762
Grains: Per capita availability adjusted for loss,1985,Calories available daily-Number,475.5639999
Grains: Per capita availability adjusted for loss,1986,Calories available daily-Number,490.0556351
Grains: Per capita availability adjusted for loss,1987,Calories available daily-Number,513.1638666
Grains: Per capita availability adjusted for loss,1988,Calories available daily-Number,525.7683798
Grains: Per capita availability adjusted for loss,1989,Calories available daily-Number,521.1346284
Grains: Per capita availability adjusted for loss,1990,Calories available daily-Number,540.7282677
Grains: Per capita availability adjusted for loss,1991,Calories available daily-Number,543.0227836
Grains: Per capita availability adjusted for loss,1992,Calories available daily-Number,551.1890402
Grains: Per capita availability adjusted for loss,1993,Calories available daily-Number,567.0550509
Grains: Per capita availability adjusted for loss,1994,Calories available daily-Number,571.4424092
Grains: Per capita availability adjusted for loss,1995,Calories available daily-Number,566.6655483
Grains: Per capita availability adjusted for loss,1996,Calories available daily-Number,588.4243697
Grains: Per capita availability adjusted for loss,1997,Calories available daily-Number,589.0966483
Grains: Per capita availability adjusted for loss,1998,Calories available daily-Number,582.0014986
Grains: Per capita availability adjusted for loss,1999,Calories available daily-Number,586.4404952
Grains: Per capita availability adjusted for loss,2000,Calories available daily-Number,596.4992864
Grains: Per capita availability adjusted for loss,2001,Calories available daily-Number,583.996573
Grains: Per capita availability adjusted for loss,2002,Calories available daily-Number,572.6509783
Grains: Per capita availability adjusted for loss,2003,Calories available daily-Number,575.3447019
Grains: Per capita availability adjusted for loss,2004,Calories available daily-Number,570.3520338
Grains: Per capita availability adjusted for loss,2005,Calories available daily-Number,571.4198933
Grains: Per capita availability adjusted for loss,2006,Calories available daily-Number,580.1624242
Grains: Per capita availability adjusted for loss,2007,Calories available daily-Number,589.27844
Grains: Per capita availability adjusted for loss,2008,Calories available daily-Number,586.3589061
Grains: Per capita availability adjusted for loss,2009,Calories available daily-Number,580.3945395
Grains: Per capita availability adjusted for loss,2010,Calories available daily-Number,581.2614863
Grains: Per capita availability adjusted for loss,2011,Calories available daily-Number,520.1744635
Grains: Per capita availability adjusted for loss,2012,Calories available daily-Number,524.7732608
Grains: Per capita availability adjusted for loss,2013,Calories available daily-Number,526.626273
Grains: Per capita availability adjusted for loss,2014,Calories available daily-Number,526.2750561
Grains: Per capita availability adjusted for loss,2015,Calories available daily-Number,525.297733
Grains: Per capita availability adjusted for loss,2016,Calories available daily-Number,521.195291
Grains: Per capita availability adjusted for loss,2017,Calories available daily-Number,522.8661689
Grains: Per capita availability adjusted for loss,2018,Calories available daily-Number,524.6958866
Grains: Per capita availability adjusted for loss,2019,Calories available daily-Number,527.649568
Grains: Per capita availability adjusted for loss,2020,Calories available daily-Number,527.4172402
Grains: Per capita availability adjusted for loss,2021,Calories available daily-Number,514.8816569
Grains: Per capita availability adjusted for loss,2022,Calories available daily-Number,527.1196574
Grains: Per capita availability adjusted for loss,1970,Food pattern equivalents available daily-Oz-eq,4.970451612
Grains: Per capita availability adjusted for loss,1971,Food pattern equivalents available daily-Oz-eq,4.89815329
Grains: Per capita availability adjusted for loss,1972,Food pattern equivalents available daily-Oz-eq,4.832065729
Grains: Per capita availability adjusted for loss,1973,Food pattern equivalents available daily-Oz-eq,4.966221565
Grains: Per capita availability adjusted for loss,1974,Food pattern equivalents available daily-Oz-eq,4.923460697
Grains: Per capita availability adjusted for loss,1975,Food pattern equivalents available daily-Oz-eq,5.045142592
Grains: Per capita availability adjusted for loss,1976,Food pattern equivalents available daily-Oz-eq,5.215390116
Grains: Per capita availability adjusted for loss,1977,Food pattern equivalents available daily-Oz-eq,5.085730078
Grains: Per capita availability adjusted for loss,1978,Food pattern equivalents available daily-Oz-eq,5.191758515
Grains: Per capita availability adjusted for loss,1979,Food pattern equivalents available daily-Oz-eq,5.246064925
